path	translation	split
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351761.mp3	We don’t have any sugar.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351762.mp3	She gets prettier every day.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351763.mp3	Collecting old toys is my hobby.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351770.mp3	Please, shut the door behind you.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351771.mp3	Mr.Eto is an educated man.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351772.mp3	Today I went to the doctor.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351773.mp3	My favorite color is red.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351793.mp3	The stock reached its peak last July.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351795.mp3	These are my pens.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351797.mp3	Tidy up your room.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351798.mp3	He is not interested in politics.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351799.mp3	All men are equal before the law and before a beautiful woman.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351800.mp3	I can't speak Japanese.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351801.mp3	Does Nancy want to buy a dog?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351802.mp3	Translate these following sentences into Japanese.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351803.mp3	Don’t look back.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351804.mp3	We took turns in leadership.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351810.mp3	The Chinese Eurasian man and the English man came from far away.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351811.mp3	Ann has many friends.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351812.mp3	Mike swims very well.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351813.mp3	Nancy is afraid of dogs.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351814.mp3	Any child knows this.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351825.mp3	Life is beautiful.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351826.mp3	Return the book where you found it.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351827.mp3	The students memorized this poem.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19351828.mp3	Are you Chinese or Japanese?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356822.mp3	Take the other chair.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356823.mp3	Peace be upon you , how are you?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356824.mp3	Do you like playing tennis?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356825.mp3	He kept walking.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356826.mp3	I was so busy last week.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356827.mp3	I remember that I sent the message.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356828.mp3	The police charged him with murder.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356830.mp3	About how many hours did you need to sleep?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356831.mp3	Here is the problem.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356832.mp3	Give me your impression about this book.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356834.mp3	This sentence is meaningless.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356835.mp3	Beneath it,the shadow has fragmented into a group of twinkling stars.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356836.mp3	What do you do in your free time?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356842.mp3	My goal is to become a doctor.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356843.mp3	You can do it!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356845.mp3	How many times do you usually go abroad?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356846.mp3	I rarely see her.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356847.mp3	You look so pale.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356848.mp3	My father refused this.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356849.mp3	My dad loves pizza very much.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356850.mp3	The mud covered him from head to toes.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356857.mp3	Mark Zuckerberg stole my idea.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356858.mp3	Who ate the bread?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356860.mp3	Why do you blame me for what happened?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356861.mp3	I love watching basketball games.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356862.mp3	I’m trying to sleep.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356863.mp3	Its better for you to believe.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356864.mp3	may I use your pen?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356865.mp3	I am looking for a book on medieval Spain.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356866.mp3	Tom drove the car.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356872.mp3	He is my uncle.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356875.mp3	I earn 100 euro per day.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356876.mp3	How many cats are in this house?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356877.mp3	It’s a $100 bill.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356883.mp3	We usually have our breakfast at seven thirty a.m.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356884.mp3	The doctor took his pulse.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356885.mp3	The weather is very hot.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356887.mp3	Her hair is dry.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356888.mp3	I love jazz.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356889.mp3	Where’s the Japanese embassy?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356890.mp3	I am a boy	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356891.mp3	I think of you.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356892.mp3	Who are you?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356898.mp3	I laughed.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356899.mp3	Accidents are increasing day by day.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356900.mp3	I heard her speaking English fluently.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356901.mp3	Didn’t you finish writing the letter yet?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356902.mp3	Is this your umbrella?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356908.mp3	My father won’t be busy tomorrow.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356909.mp3	This is a house, and that is a mosque.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356910.mp3	Be calm during the lesson.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356911.mp3	We have to hurry or we will miss the bus.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19356912.mp3	His hunger forced him to steal.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362845.mp3	Have you ever been in Britain?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362846.mp3	I will be a doctor.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362847.mp3	What they have told you isn't true.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362848.mp3	Who are these books for?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362849.mp3	Please, don’t walk quickly like that. I can’t match your speed in walking.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362860.mp3	When did he say he would come?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362861.mp3	It is empty.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362862.mp3	You have to meet him.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362863.mp3	The hostages will be released.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362864.mp3	Iron is solid.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362866.mp3	I loved swimming.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362867.mp3	At the same time, spears and arrows began to fall between the invaders	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362869.mp3	You look like an idiot.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362871.mp3	What is the meaning of this word?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362873.mp3	The rain continued for one week.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362880.mp3	I met Sally Harry at the station.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362881.mp3	You disappointed me.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362882.mp3	Dmitrius curses me!	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362883.mp3	The section chief altered the plan.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19362884.mp3	I like this advertisement.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367891.mp3	I can't do that.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367892.mp3	He can’t sing very well.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367898.mp3	It must be a beautiful country.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367899.mp3	Anne always keeps her room clean.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367900.mp3	My father sometimes travels abroad.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367901.mp3	You are rich because you gave him a penny.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367902.mp3	No,thanks.I am satisfied with eating.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367904.mp3	I have a fever.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367906.mp3	And the opposite is right.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367936.mp3	Don’t touch the grass.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367937.mp3	There are a lot of patients for Dr. Smith.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367938.mp3	Did you deliver your report?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367939.mp3	Why did you come to Japan?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367940.mp3	The rain kept falling all the day.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367946.mp3	There are many factors.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367947.mp3	Kate had a cold.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367948.mp3	She has an adorable and loved son.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367949.mp3	She can drive the car.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367950.mp3	She got married to a rich man.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367957.mp3	Are you going to America next year?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367958.mp3	Every word in this dictionary is important.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367959.mp3	I hope you have a lot of series, Captain Young.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367960.mp3	Can you hear me?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367961.mp3	I am hungry.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367962.mp3	A rapper is the one who composes Rap music.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367963.mp3	We don’t know anything about him.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367964.mp3	With whom you want to speak?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367965.mp3	I remember that I caught her once on the street.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367966.mp3	Do you know what?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367967.mp3	It’s wasn’t hot yesterday at night.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367968.mp3	This is the accident place.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367969.mp3	He prepares himself for the exam.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367970.mp3	What are you doing this weekend?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19367971.mp3	i didn’t mean to do that.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372647.mp3	Who can know?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372649.mp3	I don’t like watching movies.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372650.mp3	How many rooms in your house?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372651.mp3	Mike can speak Japanese very well.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372652.mp3	I don’t know he will be here.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372653.mp3	It is not easy to learn a new language after the age of fifty.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372654.mp3	I remember that I sent the letter by mail.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372655.mp3	Do you like sports?	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372657.mp3	There's no other way.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372658.mp3	He drank some.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372659.mp3	You know John was loving her.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372660.mp3	Is this your son, Petty?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372661.mp3	He couldn’t get the job.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372662.mp3	No one cares in your opinion.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372664.mp3	We have to set down.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372665.mp3	And finally, we arrived at the village.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19372666.mp3	This is the only choice.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377839.mp3	She asked me to wake her up at six o'clock.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377840.mp3	This car needs some repairs.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377841.mp3	She's so beautiful.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377842.mp3	Where was he born?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377843.mp3	I will wash the dishes since you cooked.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377849.mp3	Have you ever visited America?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377850.mp3	This is an important meeting.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377851.mp3	Hello, how are you?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377852.mp3	Did you finish your lunch?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377853.mp3	He who seeks find.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377859.mp3	One sugar cube, please.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377860.mp3	Let’s go! We will be late.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377861.mp3	My dad gives all his salary to my mum.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377862.mp3	I passed a dog on my way home.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377870.mp3	Here’s your dog.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377871.mp3	You are a polite boy.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377872.mp3	It’s your turn.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377873.mp3	I do not remember how to say thank you in German.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377879.mp3	French women are beautiful.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377880.mp3	In both ground and sky.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377881.mp3	Happy birthday.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377882.mp3	I’m using it.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377883.mp3	I bought a book yesterday.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377889.mp3	I want to know your opinion.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377890.mp3	I expect to arrive soon.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377891.mp3	We put the world in your hands.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377892.mp3	When was the castle built?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377893.mp3	Correct my pronunciation, please.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377894.mp3	I saw her cleaning the room.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377895.mp3	Do you have a lighter?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377896.mp3	She’s absent because of the illness.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377897.mp3	Don't forget your travel ticket.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19377898.mp3	Can I say something?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384082.mp3	I’m always ready to die.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384083.mp3	I don’t know.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384084.mp3	Ten years have passed since her death.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384085.mp3	Please answer all questions.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384086.mp3	Few who know the plan.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384087.mp3	You don’t have to fear.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384088.mp3	Not less than 90 percent of the students objected to the teacher’s flagrant announcement.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384089.mp3	I don’t have any other questions.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384090.mp3	It seems that we are trapped.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384199.mp3	My did has never gone abroad.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384200.mp3	I'm free.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384201.mp3	She loves the blue dresses.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384202.mp3	I remember that I saw her once on the road.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384204.mp3	She’s famous as a singer but not as a poet.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384217.mp3	She has five elder brothers.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384218.mp3	You will need this.	train_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384219.mp3	which language do they speak In America?	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384220.mp3	The houses and cars appeared small from the plane's high.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384221.mp3	Look at this house.	dev_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19225971.mp3	The tomato crop quality is high.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19225972.mp3	Have you done all of your homework?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19225974.mp3	She asked me for help,	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19225976.mp3	What did you do in your vacation?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19225977.mp3	I can jump.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226007.mp3	The bullet penetrated his body.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226010.mp3	I felt that I need to cry.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226012.mp3	That was hard to believe.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226013.mp3	Baty killed her.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226015.mp3	We don’t know who she is.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226029.mp3	You can watch TV.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226030.mp3	The Darwinian Theory: Alive people are those who are still living.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226031.mp3	Is this everything?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19226033.mp3	There’s no other way.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227054.mp3	She will forget me one day.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227055.mp3	He was full of strange and obvious fear.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227056.mp3	Did you hear that, Mike?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227057.mp3	Hold fast to the means of access to Allah all together, and do not be disunited, and remember Allah's favors to you.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227069.mp3	Kane stopped talking and started eating.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227070.mp3	What do you want to eat?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227071.mp3	You swim way better than him.	train
